order_id,order_date,customer_id,city,channel,category,price,quantity,revenue
102253,12/17/2024,1142,Казань,ads,Одежда,2124.78,1,2124.78
100038,2024/07/20,20,Казань,referral,Красота,3709.38,2,7418.76
100494,06/04/2025,253,Казань,social,Красота,2178.01,5,10890.05
100439,18.03.2025,228,Новосибирск,organic,Электроника,18857.94,3,56573.82
100498,03.12.2024,256,Казань,social,Спорт,11667.07,4,46668.28
100314,2024-09-28 12:15:06,162,Новосибирск,social,Одежда,2928.26,1,2928.26
101917,07.12.2024,982,Екатеринбург,referral,Книги,2213.73,1,2213.73
100828,01/29/2025,419,Москва,referral,Красота,3567.05,2,7134.1
100013,2024-06-14 20:59:33,8,Казань,referral,Книги,1639.73,1,1639.73
102002,02/27/2025,1027,Санкт-Петербург,ads,Спорт,11925.06,2,23850.12
100590,2024/11/29,296,Санкт-Петербург,organic,Одежда,4551.3,1,4551.3
101748,2025/06/11,900,Казань,organic,Красота,805.22,2,1610.44
101718,25.01.2025,886,Казань,ads,Красота,4937.88,1,4937.88
100551,07/03/2024,283,Новосибирск,referral,Красота,3180.38,1,3180.38
100633,15.01.2024,322,Казань,organic,Электроника,5180.33,1,5180.33
101030,2025-03-28 17:40:53,517,Санкт-Петербург,referral,Электроника,3823.2,2,7646.4
100888,2024/11/26,443,Казань,organic,Книги,1897.19,2,3794.38
100228,2024/05/23,107,Москва,organic,Красота,4524.02,1,4524.02
100421,2025-02-11 21:55:42,221,,ads,Дом,7913.81,1,7913.81
102365,07.04.2025,1199,Екатеринбург,referral,Красота,3623.48,1,3623.48
101136,03/25/2025,572,Краснодар,email,Спорт,6878.59,2,13757.18
101617,01/08/2024,836,Краснодар,organic,Книги,615.07,3,1845.21
100079,06/10/2025,37,Новосибирск,organic,Дом,1369.41,2,2738.82
100744,2025/05/19,376,Москва,referral,Одежда,4711.1,1,4711.1
101947,2024/03/05,1001,Новосибирск,referral,Книги,1256.55,1,1256.55
100897,02.11.2024,449,Санкт-Петербург,email,Одежда,3838.5,1,3838.5
100806,2025-04-27 21:10:10,402,Казань,organic,Одежда,4510.62,1,4510.62
100242,02/15/2024,115,,email,Красота,3457.59,1,3457.59
101919,02/25/2025,983,Казань,social,Дом,5205.51,1,5205.51
100174,12/16/2024,83,Екатеринбург,social,Книги,1305.91,1,1305.91
102066,05/07/2025,1049,Краснодар,organic,Спорт,9802.25,2,19604.5
101817,16.11.2024,935,Москва,referral,Дом,5368.08,2,10736.16
102029,2025/05/17,1034,Москва,ads,Дом,4687.51,1,4687.51
100808,2024-08-09 08:53:40,404,Новосибирск,referral,Красота,558.45,2,1116.9
101631,06/10/2025,845,Москва,organic,Красота,3642.78,1,3642.78
101231,09/18/2024,633,Краснодар,organic,Дом,3029.41,3,9088.23
101925,2024/11/28,987,Новосибирск,referral,Дом,3189.27,1,3189.27
101561,05/30/2024,803,Казань,email,Одежда,2912.4,2,5824.8
100559,2024-08-29 20:33:55,284,Екатеринбург,organic,Дом,6558.81,1,6558.81
100846,2024-12-28 11:59:36,427,Краснодар,referral,Красота,1024.48,1,1024.48
102295,21.12.2024,1167,Казань,email,Одежда,2360.45,1,2360.45
101222,2025/02/17,627,Москва,organic,Одежда,955.9,1,955.9
100852,05.12.2024,429,Краснодар,organic,Одежда,3374.13,2,6748.26
100251,2024/03/27,121,Москва,ads,Красота,3647.55,1,3647.55
100612,2025/06/03,312,Казань,ads,Спорт,11184.27,1,11184.27
101430,02/24/2024,739,Москва,social,Красота,4644.63,1,4644.63
100322,2025/02/01,165,Казань,email,Красота,4605.2,1,4605.2
102134,04/07/2025,1084,Екатеринбург,email,Спорт,8923.48,1,8923.48
101160,2024-12-02 15:59:35,589,Екатеринбург,referral,Книги,2119.34,1,2119.34
101605,2024-04-21 20:50:05,828,Екатеринбург,ads,Одежда,4425.05,2,8850.1
100458,03/06/2025,233,Краснодар,organic,Одежда,876.57,1,876.57
101232,2025-01-09 08:34:08,634,Санкт-Петербург,email,Дом,6224.52,1,6224.52
102054,2025/03/23,1043,Краснодар,ads,Спорт,8409.31,1,8409.31
101836,2024/08/04,947,Санкт-Петербург,organic,Красота,820.09,2,1640.18
101024,2024-05-22 19:29:17,512,Санкт-Петербург,referral,Спорт,1181.74,4,4726.96
100046,31.05.2025,21,Краснодар,email,Дом,7625.3,3,22875.9
101622,2024-08-10 18:37:11,839,Екатеринбург,ads,Одежда,3103.07,2,6206.14
102097,02/28/2024,1065,Екатеринбург,social,Дом,-6144.94,1,-6144.94
102212,2024/12/24,1120,Екатеринбург,ads,Дом,7861.12,1,7861.12
100843,2025-06-16 20:54:45,425,Санкт-Петербург,email,Дом,5053.8,2,10107.6
102228,2024/09/01,1128,Краснодар,organic,Дом,5387.79,1,5387.79
102330,2025-04-28 13:25:53,1186,Екатеринбург,ads,Книги,1701.35,1,1701.35
101995,2024/03/11,1025,Санкт-Петербург,email,Спорт,1953.84,1,1953.84
101433,2024-10-18 20:33:37,739,Новосибирск,email,Книги,1312.64,2,2625.28
101381,12/18/2024,711,Санкт-Петербург,social,Спорт,4992.32,1,4992.32
100929,01/21/2025,466,Казань,organic,Одежда,2213.5,1,2213.5
100471,2025-05-16 19:37:16,244,Екатеринбург,ads,Книги,1711.85,1,1711.85
101201,2024/11/21,614,Новосибирск,referral,Красота,2640.39,1,2640.39
100280,04/30/2024,139,Екатеринбург,social,Одежда,4698.84,3,14096.52
101805,10/04/2024,930,Москва,email,Одежда,3070.25,1,3070.25
102220,2025-04-23 13:46:29,1126,Казань,organic,Одежда,1304.78,3,3914.34
101746,08/20/2024,900,Новосибирск,social,Книги,1865.03,2,3730.06
100913,22.05.2024,457,Екатеринбург,referral,Дом,6895.4,1,6895.4
101134,2025-04-23 13:36:24,571,Екатеринбург,organic,Красота,3303.12,1,3303.12
101533,2025-06-01 08:49:14,788,Екатеринбург,ads,Дом,4347.35,4,17389.4
101800,2024/03/27,929,Санкт-Петербург,ads,Красота,1504.47,1,1504.47
101208,2024-04-25 20:32:54,619,Казань,email,Книги,502.72,1,502.72
100464,23.11.2024,238,Новосибирск,ads,Спорт,1732.84,2,3465.68
100410,12/04/2024,214,Санкт-Петербург,social,Электроника,17544.41,1,17544.41
101705,28.06.2024,881,Казань,referral,Дом,7875.51,4,31502.04
100324,12/18/2024,166,Казань,social,Электроника,20286.4,3,60859.2
102182,2024/10/24,1108,Новосибирск,referral,Красота,4610.62,2,9221.24
101793,2024-07-26 14:31:00,924,Екатеринбург,email,Одежда,1584.35,1,1584.35
100057,2024/06/16,24,Казань,email,Красота,3704.44,42,155586.48
100668,18.09.2024,342,Екатеринбург,ads,Электроника,23015.36,1,23015.36
100318,11/03/2024,162,Казань,ads,Дом,2196.82,1,2196.82
100941,07.01.2025,473,Новосибирск,referral,Электроника,24376.97,1,24376.97
102021,2024-05-22 13:06:35,1032,Краснодар,email,Электроника,6508.35,1,6508.35
100628,18.01.2024,319,Новосибирск,social,Электроника,5564.44,1,5564.44
102348,2025-05-08 11:43:17,1191,Екатеринбург,organic,Одежда,3276.44,2,6552.88
101747,02/26/2025,900,Москва,email,Книги,1560.79,3,4682.37
101432,11/21/2024,739,Новосибирск,referral,Электроника,24826.19,1,24826.19
100250,2025/02/01,120,Новосибирск,social,Книги,2425.02,1,2425.02
101600,14.05.2025,826,Москва,ads,Дом,617.24,1,617.24
102155,2024-02-02 22:55:54,1095,,ads,Одежда,961.66,2,1923.32
101247,2024/04/10,641,Казань,social,Электроника,15987.55,2,31975.1
100007,2024-08-12 21:49:49,4,Санкт-Петербург,organic,Одежда,1649.69,1,1649.69
101735,11/09/2024,893,Санкт-Петербург,email,Спорт,4053.82,2,8107.64
102280,2025-02-15 20:54:38,1157,Москва,,Электроника,17274.83,1,17274.83
101332,2024/11/13,688,Санкт-Петербург,organic,Красота,4564.67,1,4564.67
102098,12/13/2024,1065,Екатеринбург,social,Книги,1652.53,4,6610.12
102104,11.01.2024,1068,Москва,social,Красота,1459.25,1,1459.25
101698,2024/06/13,877,Санкт-Петербург,email,Электроника,18285.44,2,36570.88
101770,11/13/2024,911,Санкт-Петербург,referral,Электроника,7795.26,2,15590.52
102109,12/23/2024,1072,Екатеринбург,organic,Книги,1246.0,1,1246.0
101789,2024-09-16 08:43:52,921,,social,Спорт,4490.76,1,4490.76
101037,2025-03-07 13:56:48,522,Санкт-Петербург,ads,Дом,5399.24,1,5399.24
101555,12/05/2024,798,Краснодар,social,Спорт,10526.25,2,21052.5
100610,11/02/2024,310,Екатеринбург,referral,Одежда,5164.52,2,10329.04
102234,2024-12-02 11:24:51,1131,Екатеринбург,social,Дом,5975.85,1,5975.85
102290,12/31/2024,1164,Казань,referral,Дом,6532.22,2,13064.44
100659,2025-05-12 14:27:41,335,Санкт-Петербург,ads,Одежда,4944.63,1,4944.63
100765,02/27/2024,385,Москва,social,Книги,1677.61,1,1677.61
101915,12.11.2024,980,Казань,referral,Одежда,3228.86,1,3228.86
101448,2024/12/05,749,Санкт-Петербург,social,Электроника,8881.27,1,8881.27
100710,2024/12/24,363,Новосибирск,ads,Книги,2299.95,1,2299.95
100857,21.06.2024,430,Москва,organic,Спорт,11439.5,1,11439.5
101981,01.05.2025,1022,Краснодар,organic,Красота,1476.57,1,1476.57
100141,04.03.2025,66,Екатеринбург,organic,Дом,6335.93,1,6335.93
100368,2024/01/03,191,Казань,social,Электроника,5143.61,2,10287.22
101221,24.11.2024,627,Екатеринбург,organic,Дом,5131.66,3,15394.98
101390,2024-12-05 19:44:25,714,Екатеринбург,organic,Книги,1209.16,1,1209.16
100729,06/12/2025,368,Москва,ads,Книги,1922.53,1,1922.53
100446,2024/07/07,230,Краснодар,organic,Книги,2424.16,1,2424.16
100956,06/15/2024,480,Краснодар,referral,Спорт,5540.73,1,5540.73
102350,2024-12-19 18:45:37,1192,Москва,organic,Дом,7315.32,1,7315.32
101235,2025/01/06,636,Санкт-Петербург,,Книги,2191.84,1,2191.84
100330,2024-10-07 15:32:25,168,Краснодар,organic,Электроника,23196.68,2,46393.36
101595,06.12.2024,824,Краснодар,social,Книги,1164.98,1,1164.98
101463,2024-10-07 22:34:26,754,Казань,referral,Электроника,12460.24,4,49840.96
101339,2025-05-15 22:01:20,691,,ads,Книги,821.44,3,2464.32
102151,2024-09-08 19:09:50,1093,Новосибирск,social,Книги,1933.5,1,1933.5
101158,10/18/2024,587,Краснодар,ads,Книги,1177.08,1,1177.08
101091,22.04.2024,551,Казань,social,Книги,2226.37,1,2226.37
102004,02.12.2024,1029,Новосибирск,social,Электроника,15581.52,1,15581.52
100932,2024/11/21,469,Москва,,Электроника,4437.02,1,4437.02
100160,2024-11-16 16:24:58,75,,referral,Спорт,4252.56,1,4252.56
101743,21.04.2024,898,Новосибирск,organic,Электроника,16429.21,3,49287.63
101161,18.04.2025,589,Краснодар,email,Дом,3097.75,1,3097.75
101883,2024-07-01 19:56:57,968,Новосибирск,organic,Книги,1657.95,2,3315.9
102177,2024/02/03,1105,Краснодар,email,Красота,4280.64,1,4280.64
100055,2024-03-11 18:02:48,23,Санкт-Петербург,ads,Электроника,24997.97,1,24997.97
100840,28.11.2024,423,Екатеринбург,email,Электроника,13052.22,2,26104.44
102254,2024/12/27,1143,Екатеринбург,referral,Электроника,10863.09,1,10863.09
100702,02/18/2025,359,Екатеринбург,social,Одежда,4210.17,1,4210.17
100145,04/28/2025,66,Новосибирск,social,Одежда,1515.52,1,1515.52
101863,11/10/2024,957,Санкт-Петербург,ads,Одежда,1240.14,1,1240.14
100970,2024-12-12 15:39:38,487,Санкт-Петербург,social,Одежда,4230.27,2,8460.54
100522,2024-11-23 12:16:50,270,Екатеринбург,referral,Спорт,1214.06,1,1214.06
100166,2024-08-18 16:57:18,79,Екатеринбург,ads,Одежда,-2381.45,1,-2381.45
102209,12/11/2024,1119,Екатеринбург,social,Одежда,4123.29,1,4123.29
100463,19.11.2024,237,Екатеринбург,organic,Дом,4885.23,1,4885.23
101941,2025/01/12,997,Москва,social,Электроника,24504.96,1,24504.96
102301,2024-10-22 11:12:49,1170,Санкт-Петербург,email,Красота,4353.37,1,4353.37
100400,02.01.2025,209,Краснодар,social,Дом,7084.14,1,7084.14
101643,2025/01/02,851,Санкт-Петербург,ads,Одежда,2232.4,1,2232.4
102211,2025/04/19,1119,Краснодар,referral,Красота,2853.85,1,2853.85
100479,2024/11/07,248,Казань,social,Электроника,14387.41,5,71937.05
100690,04/18/2024,351,Краснодар,email,Спорт,4921.21,4,19684.84
101466,10/26/2024,756,Санкт-Петербург,ads,Красота,3762.68,1,3762.68
100915,2024-12-22 22:45:52,459,Новосибирск,,Одежда,3021.1,1,3021.1
101248,02/10/2024,641,Казань,social,Спорт,9912.7,2,19825.4
101702,2025/01/01,880,Новосибирск,ads,Одежда,3804.77,3,11414.31
100418,2024-11-19 16:07:33,219,Новосибирск,ads,Книги,2228.89,1,2228.89
101046,2024-09-30 16:32:06,529,Екатеринбург,email,Дом,7017.28,1,7017.28
102250,2024-12-26 09:03:53,1139,Казань,ads,Электроника,21838.95,3,65516.85
102333,06/12/2024,1186,Новосибирск,referral,Спорт,10293.66,2,20587.32
101771,10.07.2024,912,Санкт-Петербург,ads,Книги,860.5,1,860.5
100695,12/26/2024,354,Краснодар,email,Спорт,10705.17,1,10705.17
100854,24.06.2025,430,Краснодар,social,Дом,6182.86,1,6182.86
101554,09/18/2024,798,Казань,social,Электроника,18722.36,1,18722.36
101241,12/10/2024,639,Санкт-Петербург,organic,Книги,984.55,1,984.55
101642,27.12.2024,851,Новосибирск,organic,Одежда,4521.5,1,4521.5
100681,2024-08-28 13:38:42,345,Москва,referral,Книги,429.26,1,429.26
100161,11/28/2024,76,Москва,referral,Одежда,5981.1,1,5981.1
101322,01.11.2024,679,Санкт-Петербург,organic,Одежда,1837.51,2,3675.02
100703,2025-02-08 09:08:08,360,Санкт-Петербург,organic,Книги,1093.6,2,2187.2
100796,06/09/2024,398,,organic,Дом,6947.81,1,6947.81
101902,2024-06-16 16:13:50,978,Екатеринбург,email,Дом,5676.33,1,5676.33
100231,2024/11/10,110,Москва,ads,Красота,1109.67,1,1109.67
100382,01.12.2024,197,Москва,ads,Электроника,11298.36,1,11298.36
100630,2024-11-02 20:42:32,321,Новосибирск,organic,Электроника,4710.18,2,9420.36
100829,2024/05/31,419,Санкт-Петербург,social,Красота,3650.17,1,3650.17
100255,2025/05/22,125,Казань,referral,Книги,935.07,2,1870.14
100307,2024/11/13,157,Санкт-Петербург,ads,Одежда,4477.35,1,4477.35
101629,2025-01-08 20:46:55,843,Казань,ads,Красота,3862.65,1,3862.65
100208,2024/11/22,98,Санкт-Петербург,referral,Дом,2256.21,4,9024.84
102319,2024-12-27 08:26:41,1180,Санкт-Петербург,email,Спорт,7828.74,1,7828.74
100534,22.11.2024,275,Санкт-Петербург,organic,Книги,525.23,1,525.23
100088,2024-12-11 17:44:25,39,Екатеринбург,social,Одежда,2931.89,2,5863.78
100199,02.11.2024,94,Казань,social,Электроника,14561.15,1,14561.15
100265,15.11.2024,129,Краснодар,ads,Электроника,5190.64,2,10381.28
100644,2024-01-19 08:27:56,328,Новосибирск,email,Спорт,6404.18,1,6404.18
100293,2024/11/12,148,Екатеринбург,ads,Красота,3175.19,1,3175.19
101840,03/24/2025,951,Екатеринбург,social,Книги,2467.2,1,2467.2
100920,01/29/2025,460,Казань,referral,Дом,7960.79,1,7960.79
101701,12.06.2025,880,Санкт-Петербург,organic,Книги,333.03,1,333.03
102270,02.04.2024,1152,Новосибирск,referral,Дом,1192.05,3,3576.15
100736,05/21/2024,372,Санкт-Петербург,referral,Красота,4234.94,1,4234.94
102132,2024-02-03 11:30:34,1082,Екатеринбург,email,Книги,1627.49,3,4882.47
101052,2025-03-20 20:46:59,529,Москва,social,Электроника,10500.78,3,31502.34
101120,2025/05/05,567,Краснодар,organic,Книги,900.66,2,1801.32
101333,12/20/2024,689,Санкт-Петербург,email,Одежда,2378.32,4,9513.28
101093,09.02.2025,553,Екатеринбург,referral,Дом,4516.04,5,22580.2
101173,11/22/2024,597,Новосибирск,organic,Одежда,2073.29,2,4146.58
101149,2024-11-14 16:48:24,581,Санкт-Петербург,organic,Спорт,8745.87,3,26237.61
100850,18.11.2024,428,Екатеринбург,ads,Красота,4696.06,1,4696.06
100380,2025/03/29,197,Казань,social,Электроника,19360.74,1,19360.74
101978,12/02/2024,1019,Москва,email,Электроника,21824.93,1,21824.93
100483,02.03.2025,248,Краснодар,social,Дом,3109.48,3,9328.44
101539,2025-05-27 20:35:46,792,Москва,ads,Дом,7935.66,1,7935.66
100262,2025-01-12 15:20:37,129,Краснодар,organic,Красота,1679.84,4,6719.36
101258,17.08.2024,646,Новосибирск,ads,Красота,4966.32,1,4966.32
100110,06/17/2025,46,Новосибирск,email,Книги,395.4,2,790.8
101414,18.02.2025,729,Новосибирск,social,Спорт,3040.58,1,3040.58
101893,15.11.2024,972,Краснодар,email,Одежда,3875.34,1,3875.34
101779,2024-01-05 17:06:27,919,Москва,social,Электроника,14489.59,4,57958.36
100567,2024-11-20 18:07:45,285,Москва,social,Дом,1948.1,1,1948.1
100786,2024-03-18 09:18:53,395,Екатеринбург,ads,Одежда,3096.78,1,3096.78
100696,08/17/2024,355,Казань,social,Книги,1051.84,1,1051.84
101665,06.12.2024,864,Москва,ads,Электроника,24904.75,1,24904.75
100376,2025/03/03,194,Новосибирск,organic,Книги,1356.81,1,1356.81
100305,2024/04/23,156,Краснодар,email,Одежда,3850.37,4,15401.48
101496,2024-11-13 08:04:36,771,Санкт-Петербург,referral,Дом,6965.02,1,6965.02
100249,2024/07/10,120,Краснодар,email,Электроника,15701.65,2,31403.3
101894,2024-12-03 13:42:16,973,Краснодар,social,Книги,1889.98,2,3779.96
100379,10/21/2024,196,Новосибирск,referral,Книги,2025.48,2,4050.96
101215,01.08.2024,623,Санкт-Петербург,email,Электроника,12766.95,2,25533.9
101028,2024-01-31 10:14:06,515,Новосибирск,email,Книги,2125.75,1,2125.75
101984,12/03/2024,1022,Краснодар,social,Красота,3400.92,1,3400.92
101252,25.11.2024,641,Новосибирск,organic,Книги,1995.78,1,1995.78
101930,01/20/2024,990,,organic,Книги,1974.57,4,7898.28
101573,2024-06-17 09:38:10,810,Новосибирск,organic,Одежда,5217.64,3,15652.92
100093,2025-04-21 18:34:10,41,Новосибирск,,Спорт,3585.19,1,3585.19
102122,2024/07/21,1078,Екатеринбург,organic,Одежда,4301.14,1,4301.14
100515,2024/05/28,265,Екатеринбург,organic,Одежда,1086.33,1,1086.33
101191,2024/11/02,607,Краснодар,social,Дом,4304.7,1,4304.7
101018,11/14/2024,510,Казань,ads,Красота,3342.47,1,3342.47
101633,2024/11/21,846,Краснодар,organic,Одежда,5761.29,3,17283.87
100570,11/16/2024,287,Санкт-Петербург,email,Дом,7969.69,1,7969.69
100544,2025-01-23 18:42:03,280,Санкт-Петербург,ads,Электроника,16161.7,2,32323.4
101737,2024-12-22 12:23:31,893,Екатеринбург,email,Красота,3764.49,1,3764.49
101864,2024-07-06 11:41:06,958,Екатеринбург,ads,Одежда,1813.49,1,1813.49
101427,01/26/2025,737,Санкт-Петербург,organic,Дом,1366.52,4,5466.08
101857,26.02.2025,957,Санкт-Петербург,organic,Дом,1945.37,2,3890.74
101478,2025-06-21 21:06:23,762,Москва,referral,Одежда,4501.36,3,13504.08
102289,2025-03-24 15:39:28,1163,Санкт-Петербург,ads,Электроника,19360.4,1,19360.4
101048,2024-08-28 18:48:29,529,Москва,email,Красота,4155.35,1,4155.35
100971,2024/01/24,488,Москва,ads,Электроника,7242.6,1,7242.6
101966,2024/08/05,1012,Краснодар,social,Дом,957.47,1,957.47
101521,11/17/2024,783,Москва,organic,Дом,4260.62,2,8521.24
101327,12/18/2024,683,Москва,email,Одежда,1136.2,1,1136.2
100429,13.09.2024,225,Екатеринбург,email,Электроника,20664.73,4,82658.92
100741,20.11.2024,375,Екатеринбург,ads,Одежда,2957.67,3,8873.01
100721,2024-11-22 22:41:09,367,Краснодар,social,Дом,3512.38,2,7024.76
102052,12/06/2024,1042,Казань,organic,Красота,4393.38,1,4393.38
100129,2024/11/16,58,Казань,organic,Книги,1011.06,5,5055.3
100147,2025-03-05 17:29:04,66,Новосибирск,social,Одежда,2365.99,1,2365.99
101955,27.11.2024,1005,Москва,email,Красота,3665.9,1,3665.9
101707,2024/11/05,881,Казань,social,Дом,6048.26,3,18144.78
100631,08.04.2024,322,Санкт-Петербург,referral,Электроника,9636.21,1,9636.21
101651,2024-04-09 18:23:28,855,Санкт-Петербург,social,Книги,393.77,1,393.77
101681,11.09.2024,871,Санкт-Петербург,email,Книги,2271.33,5,11356.65
101837,2024-06-21 10:42:00,948,Казань,email,Электроника,20846.48,1,20846.48
100034,12.12.2024,19,Санкт-Петербург,organic,Красота,897.24,3,2691.72
102195,2025-02-12 12:40:44,1113,Краснодар,email,Дом,7365.04,1,7365.04
100319,06/19/2025,162,Казань,ads,Книги,434.16,1,434.16
101313,2024-11-21 13:18:45,676,Екатеринбург,social,Одежда,4044.96,2,8089.92
101750,03.01.2025,902,Екатеринбург,ads,Дом,2100.02,3,6300.06
102077,2024-11-06 18:09:30,1056,Москва,organic,Красота,4251.55,1,4251.55
100447,2024-03-06 15:35:03,230,Новосибирск,social,Одежда,1667.93,1,1667.93
100076,10/02/2024,36,Казань,email,Электроника,24990.59,2,49981.18
101687,20.01.2025,874,,social,Книги,706.36,1,706.36
100613,2024-12-12 19:30:57,312,Санкт-Петербург,social,Книги,1902.8,4,7611.2
100634,31.05.2025,322,Новосибирск,organic,Красота,853.95,1,853.95
100241,2025-03-04 20:23:44,115,Москва,ads,Книги,1414.55,4,5658.2
101253,2024-08-21 12:06:58,642,Краснодар,email,Книги,1484.12,3,4452.36
102331,12/06/2024,1186,Санкт-Петербург,referral,Спорт,11794.75,1,11794.75
101596,2024-08-15 11:34:57,825,Екатеринбург,email,Дом,6421.51,3,19264.53
100922,12.08.2024,462,Москва,referral,Спорт,6654.49,2,13308.98
100618,2025-03-10 14:08:53,314,Санкт-Петербург,ads,Дом,1728.43,2,3456.86
102202,2024-10-06 12:18:30,1116,Казань,ads,Спорт,8362.76,1,8362.76
102243,2024/03/17,1135,Казань,referral,Одежда,4536.73,1,4536.73
102278,2025-02-12 10:07:59,1156,,referral,Спорт,1595.79,1,1595.79
102283,27.02.2025,1158,Санкт-Петербург,referral,Спорт,4405.31,1,4405.31
101076,2025/05/13,542,Казань,,Дом,1741.94,1,1741.94
102206,2024-12-17 14:03:21,1117,Новосибирск,ads,Дом,623.33,1,623.33
102076,04.09.2024,1055,Новосибирск,ads,Электроника,15907.32,3,47721.96
100015,18.06.2024,8,,ads,Одежда,1467.64,1,1467.64
100164,2025-02-23 09:08:20,78,Новосибирск,email,Красота,3706.8,1,3706.8
101487,2024-05-11 21:41:37,764,Краснодар,ads,Спорт,7375.33,2,14750.66
100884,2024-11-14 09:58:31,440,Санкт-Петербург,referral,Спорт,4706.22,1,4706.22
101756,03/26/2024,905,Москва,social,Электроника,22568.63,1,22568.63
101082,2025-06-17 21:35:42,544,Краснодар,organic,Электроника,12534.31,4,50137.24
101670,11/09/2024,867,,email,Книги,1122.36,4,4489.44
100122,2024/07/28,53,,referral,Спорт,11824.24,1,11824.24
100539,2024-11-28 08:04:30,277,Екатеринбург,email,Красота,1919.51,3,5758.53
101528,20.12.2024,787,,social,Спорт,3726.13,1,3726.13
100527,2024-06-18 14:11:38,273,Екатеринбург,referral,Электроника,10461.35,1,10461.35
100964,01.12.2024,484,Москва,social,Книги,649.92,1,649.92
102162,26.05.2024,1097,Новосибирск,social,Одежда,856.95,2,1713.9
100772,13.02.2024,390,Краснодар,ads,Одежда,1345.21,3,4035.63
100178,30.04.2025,83,Екатеринбург,social,Электроника,3856.11,2,7712.22
101425,2025/02/17,736,Казань,social,Красота,3869.59,1,3869.59
101437,2024/03/22,742,Новосибирск,referral,Одежда,5609.07,1,5609.07
101983,2024-11-28 21:14:57,1022,Казань,organic,Дом,6406.43,5,32032.15
101100,2025/01/13,558,Санкт-Петербург,organic,Электроника,11741.67,1,11741.67
101650,2025/02/26,854,Москва,email,Электроника,3852.07,1,3852.07
100766,2024-01-11 15:50:27,386,Екатеринбург,organic,Одежда,5295.83,2,10591.66
101959,2024-12-15 21:34:07,1007,Казань,ads,Красота,536.55,1,536.55
101096,11/04/2024,556,Санкт-Петербург,social,Электроника,4625.59,2,9251.18
100737,08/26/2024,373,Краснодар,referral,Книги,1761.91,1,1761.91
100434,2025/01/15,227,Новосибирск,ads,Книги,2407.58,3,7222.74
101586,2024-01-17 10:57:58,818,Екатеринбург,organic,Книги,935.37,1,935.37
100488,2024/12/14,249,Екатеринбург,social,Дом,6325.79,1,6325.79
100851,2024-11-20 13:19:32,428,Екатеринбург,social,Спорт,8383.78,1,8383.78
101067,2024-09-23 13:20:07,541,Новосибирск,email,Спорт,8317.39,2,16634.78
101075,2024/11/14,542,Москва,referral,Спорт,4299.93,1,4299.93
101726,2025-01-23 09:21:01,891,Новосибирск,email,Дом,7575.94,4,30303.76
101897,2025-02-15 08:06:48,976,Казань,referral,Книги,1217.74,1,1217.74
102121,11/07/2024,1078,Новосибирск,ads,Красота,4721.21,1,4721.21
101026,05/23/2024,513,Москва,email,Красота,2990.48,1,2990.48
100098,09.01.2025,42,Екатеринбург,,Одежда,1844.13,2,3688.26
100395,03.08.2024,206,Новосибирск,social,Книги,1504.56,1,1504.56
101285,06/30/2024,657,Москва,ads,Красота,4142.73,3,12428.19
100453,08/24/2024,232,Казань,email,Электроника,19849.12,2,39698.24
102300,2024-07-27 20:28:18,1169,Краснодар,ads,Красота,3117.67,3,9353.01
100205,11/01/2024,96,Санкт-Петербург,ads,Одежда,5141.07,2,10282.14
102223,07/09/2024,1126,Краснодар,organic,Электроника,11233.62,1,11233.62
101630,04/21/2025,844,Екатеринбург,ads,Электроника,8836.85,1,8836.85
100111,2024/03/23,47,Казань,social,Спорт,8750.13,1,8750.13
101795,2025/06/08,925,Казань,referral,Красота,2212.41,1,2212.41
101874,2024-03-10 20:37:51,964,Москва,email,Электроника,5795.23,1,5795.23
101306,2024-05-13 15:20:39,672,,organic,Дом,4014.35,3,12043.05
100486,11/18/2024,248,Казань,email,Дом,6397.76,1,6397.76
100139,18.06.2024,64,Новосибирск,social,Красота,3947.05,3,11841.15
101499,2024/12/20,773,Москва,referral,Красота,2248.99,3,6746.97
100784,2024-10-29 13:14:37,395,Новосибирск,social,Книги,486.47,2,972.94
101811,2024-11-01 16:41:43,931,Новосибирск,social,Электроника,12961.71,1,12961.71
102070,21.01.2025,1051,Екатеринбург,ads,Дом,1520.8,1,1520.8
100465,2025/03/25,239,Краснодар,ads,Книги,2034.84,2,4069.68
101288,03.11.2024,659,,organic,Красота,2219.15,2,4438.3
101832,01/14/2024,944,Санкт-Петербург,email,Электроника,17370.43,1,17370.43
101729,10/28/2024,892,Санкт-Петербург,email,Одежда,3035.46,1,3035.46
101571,12/03/2024,809,Санкт-Петербург,organic,Книги,1838.42,2,3676.84
100321,22.11.2024,164,Казань,referral,Одежда,5855.26,3,17565.78
101732,11/05/2024,892,Краснодар,referral,Спорт,10235.99,1,10235.99
102179,2025-05-11 14:38:51,1106,Казань,referral,Дом,6737.38,1,6737.38
102174,2024-11-13 08:01:00,1103,,referral,Одежда,3936.24,2,7872.48
101364,2024-12-27 15:26:11,703,Казань,,Одежда,1138.82,2,2277.64
101769,16.12.2024,911,Екатеринбург,referral,Красота,4830.63,1,4830.63
101673,2025/05/03,867,Санкт-Петербург,organic,Книги,2375.19,2,4750.38
101774,01/07/2024,915,Екатеринбург,social,Одежда,4931.81,2,9863.62
101467,2024-11-28 09:54:59,757,,organic,Дом,2821.19,1,2821.19
